M2	e1	P2	omega1	s1pp	s2pp	s3pp	ph1pp	ph2pp	ph3pp	s1sp	s2sp	s3sp	ph1sp	ph2sp	ph3sp
0.15000000000000002	0.09999999999999999	300	1.570793185202243	0.0017297141850487723	0.06931840786781401	0.007004311993421293	0.10937245273601882	0.10266545715446299	0.16821145664608103	0.0017044898442559497	0.08830729746177574	0.006290331065218913	3.317285805465997	0.09743440554591916	3.3249843458031907
0.15000000000000002	0.15	300	1.570793185202243	0.0024725824091807367	0.06551308890025245	0.006520974722184606	1.921485701210977	4.256321524210927	0.07542858137142738	0.0011497401618231079	0.09385204014592588	0.006829858670352155	-0.344155874865148	4.259567362092587	3.2718577333676944
0.15000000000000002	0.19999999999999998	300	1.570793185202243	0.00310790559157965	0.06061706193372379	0.006022915555732527	4.34540680690724	1.5973493555212932	-0.6947650072534257	0.0004819091069045946	0.0981372409788489	0.007184028705669308	2.6775414969013744	1.5993640980327095	2.3543805962470694
0.15000000000000002	0.24999999999999997	300	1.570793185202243	0.0038802165532902454	0.05565847862887058	0.005559390883322679	4.306447180223276	1.3700202336226213	-1.0409335026144386	0.000725122093910282	0.10264641673245933	0.00747795639416917	1.2850370445336803	1.3657983699120557	1.9393695483518514
0.15000000000000002	0.3	300	1.570793185202243	0.0064492072681671415	0.05117453194708142	0.005752818061583804	-0.353300290346696	-1.2544097187801548	4.453088203654975	0.0035602010764344007	0.10681262381135233	0.006100887259393981	2.7564509572415967	-1.2555741334249708	1.1866639813515996
0.15000000000000002	0.35	300	1.570793185202243	0.006484183252690851	0.04667484215754577	0.0051578781913626595	0.7651984496583739	2.089365321020066	3.0886161566794827	0.0025847026601304203	0.11132319288831873	0.006858048494965393	4.206380121379487	2.0866403115637526	0.08814335232668664
0.15000000000000002	0.39999999999999997	300	1.570793185202243	0.009326614561781509	0.042030150051174116	0.00496186139920158	0.42111596904562376	1.281484094824986	1.8985793528461619	0.006885803920971153	0.11463353469348006	0.005556915643408104	3.600121760952643	1.2791349773301048	-1.1334747347057643
0.15000000000000002	0.44999999999999996	300	1.570793185202243	0.00870973419161894	0.03759439864899907	0.004170968667876351	1.4493452224185368	3.5637809387916217	-0.9567350296213886	0.005245504698180028	0.11883445941296611	0.005893943192553173	-1.3004144140576037	3.5683403857728746	2.2606248397637225
0.15000000000000002	0.49999999999999994	300	1.570793185202243	0.009833476207044797	0.033399987396224226	0.003695359927217511	1.2929260019519637	3.2982656200691753	-1.3778815147132264	0.006395746603541094	0.12238657472206316	0.005789878785811852	-1.4914323313543878	3.3045208246002624	1.88226369607195
0.15000000000000002	0.5499999999999999	300	1.570793185202243	0.015062446760419356	0.02936903213093624	0.003619754510235229	-0.2523794092882207	-1.240330148178948	4.491409359509179	0.011343034110529891	0.1256541322297499	0.0044906875056001565	2.7234628793518914	-1.2311810183115175	0.8864522223055377
0.15000000000000002	0.6	300	1.570793185202243	0.010278276592286145	0.025382747736247692	0.0027269399292856613	-1.4140189170512878	2.3843541764798184	0.5259613849285144	0.008607522934029973	0.12970907599650758	0.005898113034707024	1.5339310146589888	2.3809497095053382	3.30704919375412
0.15000000000000002	0.6499999999999999	300	1.570793185202243	0.02092780325002018	0.021459465817962726	0.0025437208200853223	0.17143397767684782	0.5794692510330188	0.7929390141888542	0.02131829585942338	0.131362328744625	0.0017892716214414055	3.3638776935362116	0.5885132433384593	4.417743050232913
0.15000000000000002	0.7	300	1.570793185202243	0.018619317851333403	0.018093465582763136	0.0020779353048692305	-0.619846450356287	4.127553307257723	3.197964552411492	0.018091629987857256	0.13480024925753095	0.003911324178968869	2.2879893109071454	4.150671563526926	-0.650767784388328
0.15000000000000002	0.7499999999999999	300	1.570793185202243	0.009583882489379063	0.014289473345224128	0.0012387078226362492	-1.215598683283326	1.9693800794436584	-0.08814981892863748	0.011883386874107933	0.13797443926313202	0.006141065980017838	1.4488288031251682	1.9592424776392554	2.6056528272930866
0.15000000000000002	0.7999999999999999	300	1.570793185202243	0.00322797842593051	0.010894882201222943	0.0008116131498787482	1.2290725706356567	-0.2885326428390469	2.7778544293952656	0.008570547514750351	0.13978773754134607	0.006808179309980002	-0.4633495388508619	-0.2674647950958087	-0.285778079784513
0.15000000000000002	0.85	300	1.570793185202243	0.028458050815705006	0.008322773726379785	0.00088366600557199	0.10305066563567364	0.3005996963125765	0.3187930777582688	0.04150601591904329	0.14099857971815194	0.002101966160828274	3.3351153228576806	0.4497412560027206	0.47542434379711634
0.15000000000000002	0.8999999999999999	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.15000000000000002	0.95	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.2	0.0	300	1.570793185202243	0.0009792619276261904	0.07574171403286646	0.0051761681760421575	2.8233458742697057	-0.32887213772070234	2.6372146232910976	0.0005451486139205268	0.07595602461370664	0.00693615240109141	-0.05902664824526912	-0.33065082762806014	-0.47992322401975607
0.2	0.049999999999999996	300	1.570793185202243	0.0009267026160960456	0.07236819179275503	0.005798600025211371	-1.0308387224637685	4.032576890749127	2.9066814107248873	0.0005955583055831644	0.08123233560549291	0.006620115571596732	0.6559660751257677	4.034746102165117	-0.21779629399188702
0.2	0.09999999999999999	300	1.570793185202243	0.001531389442370987	0.06715401380359297	0.005978557687356514	0.036412941323978515	1.3161157293652765	1.9249015982488484	0.0006419694207324714	0.08537164535390503	0.005719072698830039	4.108262221888088	1.313204347703758	-1.068981990151414
0.2	0.15	300	1.570793185202243	0.0021287025565344315	0.06300553397789642	0.005253866436742549	-0.6200155851469958	4.0456262043218905	2.950922016908885	0.0011072026243886181	0.08969969657285606	0.006640193441483384	0.5105783186163629	4.045469083309996	-0.20375508802405953
0.2	0.19999999999999998	300	1.570793185202243	0.0024591562533257867	0.058390985483830836	0.005187359762455429	1.2725142346950662	2.9891513642793495	4.549934808036951	0.0013567553273140724	0.09425581091039878	0.006184990834810722	-0.6033844472568088	2.992362808060592	1.2640685157500968
0.2	0.24999999999999997	300	1.570793185202243	0.0033000022319501663	0.05399651314585525	0.005220656483957886	4.520890264199542	2.2405189961312995	0.22641378524161368	0.001228776373716882	0.09888081888953566	0.006019711919665264	0.983955518433165	2.2416951095423574	3.330887247661043
0.2	0.3	300	1.570793185202243	0.004525658191196607	0.04949300196021009	0.004575499742219513	1.743699349811041	4.661181277509154	0.6148806963051527	0.001581848024807641	0.1023573760265036	0.005976355421941809	-0.8457884589018476	4.666530442080154	4.013721649285967
0.2	0.35	300	1.570793185202243	0.0064970827361159516	0.04516562427619555	0.00444427741701568	-0.3917795084835609	4.452024801362068	3.6378506256950995	0.002333008695252518	0.10615816155078094	0.005899696991523309	2.2639572232176093	4.456259768096205	0.2339846108157367
0.2	0.39999999999999997	300	1.570793185202243	0.005725463892478097	0.040860850680269636	0.0038433300503325713	1.7076011584073905	-1.5565398674556217	0.7025849535186208	0.00242229628709837	0.1103191090425061	0.006212937364711221	-1.47461628218749	-1.5565365790523515	4.1327310243648885
0.2	0.44999999999999996	300	1.570793185202243	0.007174820668240037	0.036582265094607366	0.0036307018975872602	-1.398213117744925	2.4606085229335752	0.6098671037045662	0.004121971788276172	0.11429831796218504	0.005436961103465738	1.4157752414209677	2.4578302677055355	3.503037187530335
0.2	0.49999999999999994	300	1.570793185202243	0.011468868437861683	0.03273348026114831	0.0035292307126372066	0.6791725831262813	2.0067872671762466	2.9334932505243296	0.00815333873872857	0.11784360242635104	0.004089588121517441	3.9138967261735558	2.011275076856287	0.17736069806488378
0.2	0.5499999999999999	300	1.570793185202243	0.016007681560636595	0.02840744219195423	0.003061005385839205	0.18535797269361398	0.8099123115667443	1.1538458140676082	0.014123424958652044	0.12008914961254068	0.0021867651108281967	3.3832636527278463	0.7952710972795561	-1.5148065651659939
0.2	0.6	300	1.570793185202243	0.01510267852410215	0.024911614112704886	0.002644887367376242	-0.4067942106664331	4.435496966947061	3.658468923087005	0.011362578147178103	0.12373135966151133	0.004107767045266725	2.488078834643937	4.4452366607222515	-0.150630878035687
0.2	0.6499999999999999	300	1.570793185202243	0.008855098680961846	0.021068075118511633	0.0017125709580262736	1.3445273037119965	-1.3545501743691057	0.922640947169736	0.0067753375448511306	0.1268663516280175	0.006227485561669102	-1.3631851248574207	-1.336873917354716	4.660567788610745
0.2	0.7	300	1.570793185202243	0.023632186769597215	0.017909306589351408	0.0021264270944032267	-0.011586898503096885	-0.20793819528371948	-0.315862111333555	0.024484416785092628	0.1289024821797973	0.0008950125873396427	3.1262947143219897	-0.15712094411703306	0.5913847864774816
0.2	0.7499999999999999	300	1.570793185202243	0.013688036182697023	0.01422163001727899	0.0010448770412680708	1.1490900127496984	4.617467332557792	0.3524569068412495	0.012431439334482975	0.1317771276074251	0.00566726835347589	-1.3817295774197973	4.705686809225744	4.52570523640892
0.2	0.7999999999999999	300	1.570793185202243	0.018705664909506918	0.011300249676576186	0.001140812587185221	0.7230681889951651	3.1480034118536775	4.396807112529275	0.021417138461169237	0.13403289321779935	0.004158388565906691	4.38988744599826	3.2772995788994272	2.7661812401477244
0.2	0.85	300	1.570793185202243	0.019924297993799113	0.008021787807328883	0.0005445506382565888	-0.5200890739970253	3.215897348922786	2.2371565851655495	0.024439101237253156	0.13643891856868096	0.004864377710353123	2.1029878715008348	3.338501075755236	3.957598383907872
0.2	0.8999999999999999	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.2	0.95	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.25	0.0	300	1.570793185202243	0.0011718868062169365	0.07312593697070681	0.0049710031300270975	4.151890753866512	1.2275291648557047	-1.245234226686239	0.0005219537069296882	0.07336635786282635	0.005642321769224853	-0.3214790672910741	1.2265099212803279	1.7730132495956996
0.25	0.049999999999999996	300	1.570793185202243	0.001076629262845267	0.06924886797716585	0.004879827211499842	0.3511790800444516	2.5258981717684703	3.866255336400025	0.000646740563733149	0.07808986602638861	0.005925230685145839	-0.4693238330615712	2.5230797750632723	0.6208458408045693
0.25	0.09999999999999999	300	1.570793185202243	0.0016058222880446355	0.06500922277470529	0.004940882084785568	4.447698764231305	1.791096657968204	-0.4138053652400347	0.0005251591714044748	0.08224780270693348	0.005346605546015522	0.13133172849324345	1.7864493490944577	2.588614135061463
0.25	0.15	300	1.570793185202243	0.001683188646262541	0.06071319157225077	0.004757219351354262	-1.3139457165241109	3.2721676430253552	1.6723272024300586	0.0011260871506347265	0.08645464083571705	0.00530989098155506	0.5168897272437118	3.268785296606357	-1.2672305077908008
0.25	0.19999999999999998	300	1.570793185202243	0.004561458991459992	0.055994984823605785	0.005421481804811641	-0.011639524762089818	-0.3675178520699378	-0.5170121150159938	0.002764682128159343	0.08950827002441558	0.0037384616361079764	3.0922022839167314	-0.36609975807745915	2.540820545076208
0.25	0.24999999999999997	300	1.570793185202243	0.0036394939842948498	0.052236782104974545	0.004418828245476165	0.5453262898096162	1.8942536778422054	2.7748367025008003	0.0015379525477801832	0.09463310770517008	0.004992391563990607	3.768606630097453	1.8978734238444932	-0.21593836387181428
0.25	0.3	300	1.570793185202243	0.00425547827689263	0.04795669310269082	0.004219394192593278	0.5494675901990177	1.9068120566760052	2.803780125428323	0.0015337219393916953	0.0986325724660155	0.005093844668207974	3.9487879269263595	1.9025107404862012	-0.13460202197422552
0.25	0.35	300	1.570793185202243	0.0048572957739865695	0.04373822415350302	0.0037165085601740364	1.5424429307770382	4.388119247834391	0.19431247639155644	0.002000133718141611	0.10215492602012358	0.005013395267483711	-1.0779103670149857	4.390206698402005	3.6314250104514265
0.25	0.39999999999999997	300	1.570793185202243	0.00048732304425818036	0.03931636905631738	0.002648653177837526	-1.359963939168905	0.17924507305065931	3.4696673251819097	0.002585041275662376	0.10474224872477403	0.0066237209482226155	3.2672698411406955	0.18459595779512672	0.23884866620804332
0.25	0.44999999999999996	300	1.570793185202243	0.005931387075472059	0.03562759904600415	0.0030804794155890585	1.4031964712461829	3.9828906766204466	-0.36623500345647947	0.0032993789840208942	0.10963003316891097	0.004750526349237577	-1.3037845775387726	3.9842782536531365	3.0139770898471783
0.25	0.49999999999999994	300	1.570793185202243	0.01089485905423546	0.03175178133551257	0.003086911042796003	0.3825502339369172	1.8311660357455426	2.6399952241882967	0.00737588563575346	0.11278673647727654	0.0038198659619579573	3.703435638855326	1.8245775578257406	0.12645640857363621
0.25	0.5499999999999999	300	1.570793185202243	0.013742826876892105	0.02805987080269886	0.0029171814415011148	0.4794462339091633	1.662362822138248	2.411715259738891	0.011378844718415588	0.1159936562743918	0.002524368252089111	3.7172828660987776	1.6700417432783319	-0.028968733500484685
0.25	0.6	300	1.570793185202243	0.017362637145739226	0.0243407010057146	0.002598435198833894	-0.022310471746719927	-0.9568562154955459	-1.3128987854917895	0.014017611479594658	0.11842592758111514	0.002697659277327764	2.9399682557175453	-0.9384147884574586	0.6469051116849647
0.25	0.6499999999999999	300	1.570793185202243	0.00438679516230868	0.02039071438054959	0.0013016943887365477	-0.6512059730620021	0.9892551882998619	4.685317812338851	0.002908623012050398	0.12151736267744892	0.006718894808570655	2.5896388489755275	0.979721378729706	1.2958085653463738
0.25	0.7	300	1.570793185202243	0.008870494987764651	0.017130577359179913	0.0010718114120291406	-0.7468973419342926	1.9198947739216532	-0.05458559094282463	0.006575256500815772	0.12509253088885952	0.006155101954162871	2.028417612829358	1.921159157489459	2.46803635041538
0.25	0.7499999999999999	300	1.570793185202243	0.02238571355982243	0.014268845522106381	0.001509148688768501	-0.08990517888696223	-1.4638042739063326	4.357310719580452	0.021708244969444686	0.12648395971702342	0.003618401967534667	2.8125984695711757	-1.3614903648589674	-0.39971825108694203
0.25	0.7999999999999999	300	1.570793185202243	0.027609675749580218	0.011116029482808962	0.0011242650223450383	0.18178860183414378	0.7198140904168148	0.989584957040099	0.03231160112843289	0.12884514906432715	0.003256650322264209	3.4788050465988505	0.8906693762013577	0.8925053701362325
0.25	0.85	300	1.570793185202243	0.027347174263919697	0.008143418849588519	0.0008225530352247069	0.3892620610284679	1.587460886833522	2.341750845708557	0.03530813381883323	0.13131636740211475	0.004033676688360929	3.8144495922551656	1.7903325164714792	1.846464181593558
0.25	0.8999999999999999	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.25	0.95	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.30000000000000004	0.0	300	1.570793185202243	0.00037932831808933223	0.071303356712292	0.004860859341353546	1.713234486856216	3.828334114364666	-0.5305490157297145	0.0008469522254017876	0.07104386223673348	0.0041542301851794795	-0.4481197106102751	3.8295080073844545	2.5420797431174114
0.30000000000000004	0.049999999999999996	300	1.570793185202243	0.0010468332866121926	0.06664903035979573	0.004623745091537965	-0.20566030771310848	1.5831579066752706	2.266512881978497	0.0007506474864101327	0.07487529391065392	0.004465184733868036	-1.0422765478523899	1.5798158825713204	-0.6113900777830962
0.30000000000000004	0.09999999999999999	300	1.570793185202243	0.0010501011623396247	0.06285174147850077	0.00469559795456245	1.5388910936375502	3.342847030445217	-1.1978272751072279	0.0009584832535116377	0.07912723544973642	0.004615832579226643	-0.25136737332227976	3.3395243750302974	1.7234876837247008
0.30000000000000004	0.15	300	1.570793185202243	0.0026265973066588746	0.058266873148514454	0.004675401587963974	0.053999998175840294	1.135897991470967	1.6189777595588828	0.0016355627032077573	0.08235716340329252	0.00392954458420442	3.6272662652134016	1.138269713725065	-1.3097280958180981
0.30000000000000004	0.19999999999999998	300	1.570793185202243	0.002707348111054182	0.05460420092938392	0.004177332047767859	-1.5395255305353999	2.1301723580795198	0.14352610748481753	0.0012632950481961359	0.08694618030225547	0.0040989131254345595	0.4848461451351848	2.128579421290018	3.0900312795595166
0.30000000000000004	0.24999999999999997	300	1.570793185202243	0.0033171913227209226	0.05045986104971131	0.004171074650408433	1.5065650433525621	3.52514492083077	-0.9856470233100814	0.0017370724322185748	0.0908214313270093	0.004172135411879072	-0.6630743591736878	3.5231218754295774	2.062465414878914
0.30000000000000004	0.3	300	1.570793185202243	0.006610548698027319	0.045812078547797105	0.004107968102573364	0.08442891652979564	-0.3451540574584036	-0.4688618135222142	0.004396118144332027	0.09375412674145021	0.0024166419616926268	3.1373830826185483	-0.35459099948395834	2.364316115652134
0.30000000000000004	0.35	300	1.570793185202243	0.005490657527941539	0.042397504834580935	0.003281125104476058	-0.23774162800229856	4.347135784701033	3.532388417076467	0.0016244920972136943	0.09782059367887126	0.004519307479671488	2.2399281540278597	4.351583620090507	0.0248447178358611
0.30000000000000004	0.39999999999999997	300	1.570793185202243	0.006136083121759936	0.03848224545501886	0.00307384206563734	-0.7230822637841972	3.9327968020063313	2.8064032702106534	0.00275039340302785	0.10204994003060108	0.004135643023107932	2.0332589266941588	3.9323816795625115	-0.5653554379929437
0.30000000000000004	0.44999999999999996	300	1.570793185202243	0.0029417489150632605	0.034304577246775485	0.0018747188399888914	0.8781161448114343	-0.3561171901410298	2.5208839460038535	0.0027535972811762234	0.10441107249013383	0.0065163162527255005	3.4512291422536707	-0.35484311235081245	-0.3907313604034251
0.30000000000000004	0.49999999999999994	300	1.570793185202243	0.006606565399102828	0.030761797843081914	0.001969603133988632	1.182428865884349	-1.1844607522199748	1.115342798711191	0.002464491422174819	0.10780572432728315	0.005474437942838595	4.4080498837542645	-1.1675738683311376	-1.3788078683369436
0.30000000000000004	0.5499999999999999	300	1.570793185202243	0.009727286430615234	0.027264990241166007	0.0021742205552441893	1.1353159232169479	3.8524429850605864	-0.7082027490127173	0.005843813058607003	0.11140109864257614	0.0037522953145593995	4.685628610498914	3.8700285821426013	3.1076869308515276
0.30000000000000004	0.6	300	1.570793185202243	0.0180640104352411	0.023610791517590345	0.0023008825918220347	0.1870316326914591	0.27471043876277873	0.4117866404006002	0.016333175445751746	0.11380448074427893	0.0007972707725145302	3.3087901538602043	0.25735061568963863	0.7554869950834987
0.30000000000000004	0.6499999999999999	300	1.570793185202243	0.017978960225843943	0.020122222900147802	0.0017981960662028676	0.2842279388514178	1.5970445101930801	2.251450837404299	0.01619841898761728	0.11723333179778246	0.002669928306852669	3.5979198002110024	1.5928249881227716	0.7631362735447961
0.30000000000000004	0.7	300	1.570793185202243	0.008275049320448737	0.01674227001629626	0.0008344308145167729	-0.46494656082458574	1.7746470673830956	-0.2602697847398425	0.005322065589714978	0.12034828997624253	0.0061324661127887614	2.4579552628435857	1.778045406417905	2.283453639740695
0.30000000000000004	0.7499999999999999	300	1.570793185202243	0.018391326154839894	0.01403633892391942	0.001209222209142249	0.7793730412669149	3.3313136061622983	4.5424935401327495	0.016149499643653555	0.12258245685987287	0.004202474425473275	4.332408933620714	3.4707911452339406	3.2698967932300937
0.30000000000000004	0.7999999999999999	300	1.570793185202243	0.011651961141588212	0.010327925515191353	0.00030408894667168385	-0.07426036552166924	0.6059754103650686	4.3645147965203135	0.004775547351876726	0.12497664665895425	0.00758111050436415	2.931058404825196	0.7546272005494041	0.9837113400140508
0.30000000000000004	0.85	300	1.570793185202243	0.01502413778730888	0.007245693912016761	0.00019271546625458557	-0.24867897061462746	0.8262872715567626	-1.0354289053890653	0.0062861937923181805	0.1276059943115364	0.007584501097364561	2.397703996623144	1.2044599321343334	1.4806392640956412
0.30000000000000004	0.8999999999999999	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.30000000000000004	0.95	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.35	0.0	300	1.570793185202243	0.0006825916766965898	0.06736658930211803	0.002841520392118989	3.7029658638922696	0.2885905256747718	3.6480152669274517	0.000563443816393418	0.06743928091233317	0.00485349313158239	-1.0145338459110118	0.28438338108329014	0.34872955309366793
0.35	0.049999999999999996	300	1.570793185202243	0.0009951973524526172	0.06457328657599475	0.004041796900524257	-1.2746254073626642	1.9260410175581546	-0.15479116596947667	0.0011471280700336033	0.0721774294662989	0.003562922994668461	-0.16088876322107523	1.9243682934586481	2.8093133858439363
0.35	0.09999999999999999	300	1.570793185202243	0.0012243521260301338	0.06066908455536188	0.0037728889102493354	4.552629979790534	1.9788984481174428	-0.11930488133758178	0.0007145331209698955	0.07629579442237047	0.0037553739750519678	0.15625987497710564	1.974552350423127	2.873475185692895
0.35	0.15	300	1.570793185202243	0.0016504472539371129	0.05669631902970147	0.004061680084311997	1.554106281852608	3.5026452418960616	-0.9715455479489195	0.0011380082791118897	0.08004821129665518	0.003728279099493327	-0.26512563469454054	3.4995686673901876	1.9642273670858015
0.35	0.19999999999999998	300	1.570793185202243	0.0028186636393091567	0.052498544307672514	0.003791958034626341	0.14833522715172254	1.3592931282572367	1.949381898449704	0.0018338395303368385	0.08323380235833439	0.0034715077280791672	3.6171674523207953	1.360813625810343	-0.9655768520294215
0.35	0.24999999999999997	300	1.570793185202243	0.001460564105341866	0.04832602988626388	0.0025570972698039335	-1.2293503189217094	0.8928783907530643	4.559230782399765	0.0019644309724865653	0.08642521292742947	0.004788524624647273	3.3969882287818893	0.8925347008229141	1.2113783759719399
0.35	0.3	300	1.570793185202243	0.0034236145925312703	0.04454118209329197	0.0026552738116986823	-1.2419184242083128	1.3419543812559651	-0.9557709779007041	0.0012105739454614758	0.09067341952577078	0.00488551668601235	2.7296174486696523	1.3359009838008193	1.742662154709422
0.35	0.35	300	1.570793185202243	0.0019337542359867052	0.040615420221867336	0.001962215200620059	-0.6163911933055776	0.40165477986611925	3.8980526457472027	0.0031592202554550034	0.09336419449528426	0.005487175688351334	3.224331615794968	0.4075588375664959	0.523247267885724
0.35	0.39999999999999997	300	1.570793185202243	0.009721097228354828	0.03693781351608641	0.0032538710152643195	0.12373659527976723	-0.1272463439249585	-0.14932280469174825	0.007162966000028079	0.09708304670519584	0.0010306508036594122	3.206125722596806	-0.1397341531971456	2.2622189076370773
0.35	0.44999999999999996	300	1.570793185202243	0.007910928076507243	0.03368383314629742	0.002503410976134473	-0.14570890525327068	4.392451995346737	3.670876199219729	0.003617253902850404	0.10075796242529145	0.0034582849420041273	2.5733813857361776	4.402513321114023	-0.12682722684079908
0.35	0.49999999999999994	300	1.570793185202243	0.005187717115020451	0.02965472770125227	0.0016649662041835233	-0.8576497273710556	1.2277707689379436	-1.067396779934709	0.0034693556666125424	0.10398952729308907	0.005461209619522338	2.7999721964563618	1.2220026821658405	1.5490325924634432
