M2	e1	P2	omega1	s1pc	s2pc	s3pc	ph1pc	ph2pc	ph3pc	s1sc	s2sc	s3sc	ph1sc	ph2sc	ph3sc
0.25	0.49999999999999994	300	1.570793185202243	0.06129682879984095	0.2805334208929589	0.026366611872835555	3.1924111779407283	3.31723871294222	3.290290428493995	0.019871813291907188	0.265026612896216	0.019549194699787456	0.07973526548905256	0.17680805160277901	0.09713277079684121
0.25	0.5499999999999999	300	1.570793185202243	0.06819325044654251	0.30646213951676915	0.030135067740321243	3.36008619261354	3.698962917161384	3.797590748355645	0.01995970704220434	0.29523281184619315	0.023071189334519144	0.25781357607666805	0.5501976593068674	0.6183852784889028
0.25	0.6	300	1.570793185202243	0.08174581369374431	0.32819419497230845	0.05266075485204024	-0.5332810016559523	2.1275142199841213	-1.5661034374284546	0.019118696815969966	0.3236417585960246	0.04544973091474525	2.656689516906866	-1.0229283419830724	1.5724186787701055
0.25	0.6499999999999999	300	1.570793185202243	0.07958239119575453	0.3503611236356889	0.04765921048712388	2.4933056722808615	2.3482759193434735	1.455025475844458	0.021759228119329288	0.35542487968393516	0.043353342268071055	-0.7184416687515882	-0.7929608173108502	4.520266492157605
0.25	0.7	300	1.570793185202243	0.08458447740924015	0.38369430260117504	0.03357795479683819	3.1249092986070792	3.285241953866286	3.084897667001907	0.03171156213306428	0.4009591921808153	0.028910345374269206	-0.0014312279615235994	0.14314826102009395	-0.11526361317797534
0.25	0.7499999999999999	300	1.570793185202243	0.09880020024000244	0.3847734354886392	0.06937331457123899	1.9186746480039572	1.1250977783939762	-0.25608892426806085	0.02415390843564826	0.41145393073888586	0.07053292307859994	-1.375153035393778	4.265095927878796	2.8484121288268502
0.25	0.7999999999999999	300	1.570793185202243	0.10308709412063256	0.40104028297353184	0.07045972258025116	4.034057231008883	-1.117915329123012	-0.24323977907722683	0.027798501000750996	0.44330131090362135	0.07507158624952019	0.663682652097009	2.0109012748053345	2.8653543783025284
0.25	0.85	300	1.570793185202243	0.10903003897094327	0.4373971220392874	0.06211757522669613	2.425882794993957	2.289919289115187	1.2624361182336918	0.041284133327654696	0.5129026712359477	0.06984395877934921	-0.7586668003636997	-0.8481965181938144	4.336383344830976
0.25	0.8999999999999999	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.25	0.95	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.30000000000000004	0.0	300	1.570793185202243	0.02536081707046422	0.018195440217704275	0.00027204440448238594	0.6374422675989696	4.461075604469242	-0.0596377955363087	0.02232400800515097	0.017727379308172902	0.0010566384802657368	3.868816983889687	4.4899936825735765	1.5720653973236345
0.30000000000000004	0.049999999999999996	300	1.570793185202243	0.02365288791210723	0.04390468242025122	0.001001192226084109	3.293200701014318	3.4170380479691276	0.1528840480671046	0.023667052337445784	0.007922328296049387	0.0009879162151054633	0.12097965734610273	0.2501850700215024	3.41913923878655
0.30000000000000004	0.09999999999999999	300	1.570793185202243	0.027318212237805627	0.07037779694537381	0.0008201095918221902	3.9364136043516407	4.633792092084453	0.5935726738411291	0.021845646645985456	0.03491426829482598	0.001011734084144983	0.719513603261225	1.4951752857861327	-1.295895380403893
0.30000000000000004	0.15	300	1.570793185202243	0.030523731547195208	0.09600827931095743	0.00199417136804546	3.810029810672635	4.425067186759256	-0.806337827797976	0.019865778029791052	0.06170925555245123	0.000555511795422319	0.6299850318199373	1.2872441967131154	4.017098820564729
0.30000000000000004	0.19999999999999998	300	1.570793185202243	0.03432185139615146	0.1216243669048234	0.005057236503941773	4.2874836177552975	-0.9132718221318185	0.41027859450820003	0.018179947338442005	0.08826974967677399	0.001489345070896622	1.0489776805487672	2.2210872176138063	3.900940523545316
0.30000000000000004	0.24999999999999997	300	1.570793185202243	0.03726656115256084	0.14729119903251273	0.0069763309792252055	4.163511446121015	-1.1591330370564974	0.16980909290105123	0.017939677432465207	0.11600470290454849	0.002894065385748942	0.9503632726112254	1.986361213392696	3.5086889705104394
0.30000000000000004	0.3	300	1.570793185202243	0.03880832269062234	0.17077303046117304	0.010678899021474574	2.2606704820679377	1.6044896502187735	0.4695554881565648	0.016498991850792264	0.14205465716420698	0.005670027882216578	-0.7516464302771306	-1.5318325612813395	3.5153222994713103
0.30000000000000004	0.35	300	1.570793185202243	0.043503724445847936	0.19633652072152874	0.012080978484079715	3.925322279389535	-1.5237690509761506	-0.7740470382239126	0.017274815534720232	0.16919229899044308	0.0065731343803377305	0.7194937914614383	1.6094479447975831	2.360544501639868
0.30000000000000004	0.39999999999999997	300	1.570793185202243	0.05387959446100281	0.22442219046654743	0.027574286170819324	-0.2970230924942773	2.6242150913610764	-0.8560038700853964	0.013365666767355112	0.1995582969127003	0.01981377049613887	2.848911572575621	-0.5217491426653895	2.2479087206905586
0.30000000000000004	0.44999999999999996	300	1.570793185202243	0.05189241510320629	0.24078564308298425	0.022522072488131373	1.2531042739992504	-0.4881185215689558	3.6168512666517834	0.015274370753848293	0.22166108035583085	0.01718092282980097	4.567147834604009	2.6502203614781434	0.4274835292477699
0.30000000000000004	0.49999999999999994	300	1.570793185202243	0.054764736390853955	0.26721619568881916	0.025866068096261356	2.10519428538546	1.4140301636242354	0.1745556498733716	0.017346036156230326	0.25222893848697053	0.01943618272899734	-0.9213157480032675	4.559501703520008	3.2521139359140085
0.30000000000000004	0.5499999999999999	300	1.570793185202243	0.061621446605466354	0.28297124243936717	0.03507794503570101	4.4430031634812766	-0.18128605092181183	1.1052241588359597	0.016395624343350918	0.2734142457404743	0.028143298728735396	1.1599911207837397	2.9559996232929153	4.202831349589122
0.30000000000000004	0.6	300	1.570793185202243	0.06630297931832817	0.3086905497379439	0.03971639700284022	3.9559987647962065	-1.3571652426695548	-0.6006377300824346	0.017344024620244224	0.30440859053548375	0.03371256935447963	0.6574624996749818	1.7742031727420342	2.510276985373033
0.30000000000000004	0.6499999999999999	300	1.570793185202243	0.07264986414921314	0.33157819753984846	0.04853095244165242	0.6604956803146559	-1.4078177958375098	2.1500333512468623	0.017315662326226926	0.33739166949667493	0.04489169930537258	3.7732375726296388	1.7380847301728195	-1.0129936896232266
0.30000000000000004	0.7	300	1.570793185202243	0.07259057497911159	0.36430773641113756	0.03117301265352405	3.3346129518362604	3.67864856161758	3.73959066839095	0.025861768344667878	0.3809437937573848	0.027206276244284948	0.21064853899602423	0.5378290970170324	0.5648257173846071
0.30000000000000004	0.7499999999999999	300	1.570793185202243	0.08020610199845354	0.36295552614303545	0.05361841044818792	1.243414654765008	-0.39301949006163484	3.77283469860626	0.019737875855790624	0.3903667400809282	0.05512258677385132	4.408005838196207	2.7469227472874564	0.6241938739893709
0.30000000000000004	0.7999999999999999	300	1.570793185202243	0.10082037683774298	0.4043439096231452	0.0939604490122979	-0.3276073597621736	2.8952927727983577	-0.6121192518960372	0.019080673054449684	0.4474966270897397	0.1019407151278461	2.5054757589055634	-0.2456700820804249	2.4845237703844036
0.30000000000000004	0.85	300	1.570793185202243	0.10860450426216005	0.41808866547481377	0.09958020925725102	-0.17759968953185537	3.2897580517361735	-0.09625305791856334	0.023623139989518396	0.487451959075155	0.11472702767622804	2.6252063683319546	0.1416848353399897	3.008633498737429
0.30000000000000004	0.8999999999999999	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.30000000000000004	0.95	300	1.570793185202243	0	0	0	0	0	0	0	0	0	0	0	0
0.35	0.0	300	1.570793185202243	0.021394534117638433	0.01736080929432013	0.00027404632225541887	-0.7789880049374548	1.531444368438737	-0.06811918481595777	0.019378168913771858	0.01702899695675255	0.0008662524167664619	2.255548378748167	1.4805499667949489	4.310553548870394
0.35	0.049999999999999996	300	1.570793185202243	0.019997862353815062	0.04200984385290293	0.0009987941293616005	2.8845529947630033	2.6456754835714964	-0.7601849381493868	0.02027338020865443	0.007666022620500387	0.0008717543120295307	-0.25125048876365336	-0.5331959613470045	2.3904416261417722
0.35	0.09999999999999999	300	1.570793185202243	0.026140377141939022	0.06761390882157949	0.0023002280269853303	0.008468168232764632	3.203515523829406	-0.06628542718132192	0.016221445597332858	0.03385714536883769	0.00019280184588737757	3.1897900315109773	0.058153674576368435	0.6973845765901066
0.35	0.15	300	1.570793185202243	0.027279208988245332	0.09208541764820355	0.003379816266857185	1.5653796877717554	0.1636233094382253	4.1215371001253684	0.016692239910591194	0.059234348211068294	0.0012531407908202151	-1.3873603205763672	3.296056139686493	0.25135138958426584
0.35	0.19999999999999998	300	1.570793185202243	0.026100203651316267	0.11645783922025021	0.0021597802687031613	3.2328510007030578	3.263977584611073	3.6360487136341253	0.016227395351642224	0.08505588286759708	0.00048364459555875805	0.07669784027433679	0.12823488716801223	1.795832974962598
0.35	0.24999999999999997	300	1.570793185202243	0.0346063099608744	0.14192339822638564	0.01013715326711743	0.1531065191916175	3.6911806970718297	0.46150408335575543	0.012939702215593124	0.11166270938873876	0.00530516429104012	3.4615479219528202	0.5488453991882837	3.4931045847558733
0.35	0.3	300	1.570793185202243	0.034516320278794976	0.16601156020171806	0.009086921713345474	1.8528576014464084	0.9159125827395023	-0.8627374297650424	0.014547483425733873	0.13756784423481724	0.0055575063423926735	-1.1109035655194868	4.051427497050653	1.9971958099937748
0.35	0.35	300	1.570793185202243	0.04233410318595801	0.19099166516989793	0.01851104509072568	-0.41868357157217184	2.3177915597536707	-1.2472596888301224	0.012133390431460772	0.1646011788906116	0.012289465251362626	2.742502266566799	-0.8322209486144697	1.904224101904676
0.35	0.39999999999999997	300	1.570793185202243	0.03739922166343748	0.214607941302707	0.01136995795228193	2.6623692237348626	2.5551923343065073	1.5450321310181194	0.014886828747621369	0.1916527176576565	0.007613549945077795	-0.32794142133225734	-0.591202151721818	4.396004579633294
0.35	0.44999999999999996	300	1.570793185202243	0.045391096994110175	0.2334468722110933	0.022976138427174976	-1.4416913137103038	0.39691850401366463	2.122179412399416	0.01218379611792809	0.21413367857714735	0.01674038078125	1.5475670890461866	3.5299205350144356	-1.0136255220346975
0.35	0.49999999999999994	300	1.570793185202243	0.05133329603478353	0.2573495491251173	0.02814531817728813	-0.692370923550877	1.8199172054550583	4.231248215075475	0.012204629719137876	0.24314941019142677	0.022000918389118333	2.4950692035602797	-1.321554587914716	1.0660659347899835
0.35	0.5499999999999999	300	1.570793185202243	0.05289357360198588	0.27361235396895167	0.031509865613368056	1.4126979683251744	-0.14600961027756704	4.176578394972879	0.013654724559659024	0.26493254432206154	0.0254948210424332	-1.5631447259146116	2.99758973003822	0.9890853790907668
