M2	e1	P2	omega1	s1pp	s2pp	s3pp	ph1pp	ph2pp	ph3pp	s1sp	s2sp	s3sp	ph1sp	ph2sp	ph3sp
0.5	0.6	300	0.8377580409572781	0.14475035866121708	0.040636271472142896	0.012515175077573736	0.7221877409357591	1.3787376627462355	2.235985173426852	0.013486939106264955	0.05962713945754788	0.029902710602366406	0.35320718665442885	1.2196382305218665	1.8947414693028148
0.5	0.6499999999999999	300	0.8377580409572781	0.1467185125187487	0.037755025400710886	0.010655588083640864	2.1373315924680845	4.181252158590638	0.13241465300042746	0.027364140305964936	0.05798018932854954	0.02719283419306426	1.8362740440897682	3.9577512559064307	-0.2750568500516905
0.5	0.7	300	0.8377580409572781	0.15157209135323763	0.03498208588613663	0.009484541142968223	2.5063443514802146	-1.3410348601770972	1.1606881136064324	0.04316643829613562	0.054251166208806476	0.024554903495223202	2.2674708079571606	4.603592376284478	0.7037922245303202
0.5	0.7499999999999999	300	0.8377580409572781	0.15699210522636622	0.032576595782719465	0.007949552018638624	2.897373751077123	-0.5742067866269782	2.2238056255938146	0.06084456337397321	0.04874536789824847	0.021191148847741734	2.679855471045825	-1.0641653609153703	1.6164522093157392
0.5	0.7999999999999999	300	0.8377580409572781	0.21309946255598572	0.04374731842828837	0.011189237872719462	0.02826871497675279	-0.018144135250783826	0.060611676500184467	0.10997268278565661	0.04492963283292312	0.020725285993580225	-0.09111529956608616	-0.6251909596953114	-0.9021534656336467
0.5	0.85	300	0.8377580409572781	0.19728315327926507	0.03309823474525036	0.008137716225687446	-1.13405352021452	3.849743075603582	2.7215466574921847	0.11979907321516065	0.032473367792492866	0.01224061944529656	-1.3212099170590814	2.9244867215683668	1.34918637891899
0.5	0.8999999999999999	300	0.8377580409572781	0	0	0	0	0	0	0.18609354538037048	0.03828328289505659	0.011824767953683084	-0.11150330264475376	-0.4894974525890313	-0.980372050958988
0.5	0.95	300	0.8377580409572781	0	0	0	0	0	0	0	0	0	0	0	0
0.5	0.0	300	1.2566370614359172	0.013328079599330401	0.059746425535242155	0.026227306164896956	-0.38913072273051735	-1.034569938592662	-1.3888735557695293	0.014728009147091157	0.06018145292854138	0.029995153199262468	-0.5217823735095795	-1.0289819825034419	-1.4958051914236206
0.5	0.049999999999999996	300	1.2566370614359172	0.02561222165909704	0.05903771675898726	0.02527265996608534	4.687998617129414	2.9994831835991285	1.4915006810153641	0.0028087538463383724	0.06126789090969999	0.031015844471816708	4.5169520921755675	2.994318239460496	1.3564646907225586
0.5	0.09999999999999999	300	1.2566370614359172	0.037390539724399645	0.05784732127042071	0.02395320094404045	1.3923423413524785	2.743373562019577	4.254391891028857	0.0088738176517359	0.0626871409078344	0.03220495633580004	4.691107620409785	2.727620834446244	4.111159567687994
0.5	0.15	300	1.2566370614359172	0.045935880924575116	0.05571065231180908	0.02126440176533199	2.9029235424360844	-0.4719746656195034	2.534961702371836	0.017890190206887462	0.06340602840752822	0.03214856770674352	-0.1759468883875186	-0.47583668722538836	2.4338085981290885
0.5	0.19999999999999998	300	1.2566370614359172	0.05976981747084568	0.053751442317037365	0.021706879720406278	0.5020046064775395	1.013615274701523	1.6419298916864107	0.030872683866777096	0.06390426351290189	0.03434364705379814	3.7121578697742037	1.0268060891331585	1.5281399841798695
0.5	0.24999999999999997	300	1.2566370614359172	0.07273806649715966	0.05293002923507484	0.01998383703982996	1.3773380050439925	2.7016805803112978	4.188872440054835	0.04068133313174691	0.06598384012030155	0.03529270889619948	4.58091961797806	2.6915575890012984	4.082276469462177
0.5	0.3	300	1.2566370614359172	0.07850571128214455	0.05140131823481554	0.016929117570408974	3.781370784485544	1.1090355703120438	-1.2648928152360577	0.04608586851855616	0.06705571558906373	0.03532320159394577	0.6423263115658338	1.0987745356327174	-1.4267686048615187
0.5	0.35	300	1.2566370614359172	0.0924644791072315	0.04884625714453458	0.017643239661723795	-0.8777365051726111	4.340497002507806	3.530536011648683	0.05750879749093336	0.06887703236511543	0.03624909615265463	2.267144574686048	4.365169449787597	3.507665912300834
0.5	0.39999999999999997	300	1.2566370614359172	0.10344632201365062	0.0458605986598101	0.015236476876650721	0.6680978777909781	1.2663408964391043	2.0249524663419987	0.06751609495323481	0.06859117010819932	0.037417405392906666	3.8996799303661573	1.2593384665691496	1.9484770003584582
0.5	0.44999999999999996	300	1.2566370614359172	0.10864286146259078	0.04469599198860906	0.013783168946846083	2.578095399773339	-1.194647161293534	1.3649916919195584	0.06937634733310286	0.07209070030076435	0.036253493698862084	-0.46292228371470645	-1.217465197032706	1.4076701079770326
